date,state_abb,short_name,state,pop,date_type,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_moderna,administered_pfizer,administered_janssen,administered_unk_manuf,administered_dose2_pop_pct,administered_18plus,admin_per_100k_18plus,distributed_per_100k_18plus,administered_65plus,admin_per_100k_65plus,distributed_per_100k_65plus,administered_dose2_recip,administered_dose2_recip_18plus,administered_dose2_recip_18plus_pop_pct,distributed_unk_manuf,series_complete_moderna,series_complete_pfizer,series_complete_janssen,series_complete_unk_manuf,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_janssen_18plus,series_complete_unk_manuf_18plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_janssen_65plus,series_complete_unk_manuf_65plus,administered_fed_ltc,administered_fed_ltc_dose1,administered_fed_ltc_dose2,series_complete_fed_ltc,skipped,skip_n,mmwr_week,ratio_admin_dist,administered_dose1,administered_dose2,administered_dose_other,administered_dose1_per_100k,administered_dose2_per_100k,administered_dose_other_per_100k,runid,recip_administered,census2019_18plus_pop,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,series_complete_yes,series_complete_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,merge,distributed_janssen,distributed_moderna,distributed_pfizer,n,new_dist,new_admin,new_dist_all,new_admin_all,new_dose1,new_dose2,new_fully_vax,new_admin_jj,new_partial_vax,max_date_ind,unknown_dose,category,pop18,series_complete_march8,series_complete_march9,doses_rank,complete_18_rank,complete_65_rank,dose1_18_rank,dose1_65_rank
2021-01-11,DE,DEA,Delaware,973764,NA,70650,25708,7255,2640,7212,18494,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,7,5300,7226,5300,7226,NA,NA,NA,NA,NA,No,25708,state,770192,NA,NA,28,8,8,8,8
2021-01-12,DE,DEA,Delaware,973764,NA,88325,26410,9070,2712,7245,19162,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,15911,2784,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,8,17675,702,17675,702,NA,NA,NA,NA,NA,No,0,state,770192,NA,NA,30,8,8,8,8
2021-01-13,DE,DEA,Delaware,973764,NA,91250,28413,9371,2918,7488,20922,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,16647,4050,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,9,2925,2003,2925,2003,736,1266,NA,NA,NA,No,0,state,770192,NA,NA,35,8,8,8,8
2021-01-14,DE,DEA,Delaware,973764,NA,91250,31090,9371,3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,25649,4050,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,10,0,2677,0,2677,9002,0,NA,NA,NA,No,0,state,770192,NA,NA,33,8,8,8,8
2021-01-15,DE,DEA,Delaware,973764,NA,91250,31090,9371,3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,25649,5354,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,11,0,0,0,0,0,1304,NA,NA,NA,No,0,state,770192,NA,NA,39,8,8,8,8
2021-01-16,DE,DEA,Delaware,973764,NA,91250,31090,9371,3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,25649,5354,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,12,0,0,0,0,0,0,NA,NA,NA,No,0,state,770192,NA,NA,39,8,8,8,8
2021-01-17,DE,DEA,Delaware,973764,NA,91250,31090,9371,3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,25649,5354,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,13,0,0,0,0,0,0,NA,NA,NA,No,0,state,770192,NA,NA,39,8,8,8,8
2021-01-18,DE,DEA,Delaware,973764,NA,91250,31090,9371,3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,25649,5354,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,14,0,0,0,0,0,0,NA,NA,NA,No,0,state,770192,NA,NA,39,8,8,8,8
2021-01-19,DE,DEA,Delaware,973764,NA,91250,42557,9371,4370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,35679,6768,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,15,0,11467,0,11467,10030,1414,NA,NA,NA,No,0,state,770192,NA,NA,33,8,8,8,8
2021-01-20,DE,DEA,Delaware,973764,NA,100375,45640,10308,4687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,38610,6919,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,16,9125,3083,9125,3083,2931,151,NA,NA,NA,No,0,state,770192,NA,NA,32,8,8,8,8
2021-01-21,DE,DEA,Delaware,973764,NA,106600,49369,10947,5070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,41900,7355,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,17,6225,3729,6225,3729,3290,436,NA,NA,NA,No,0,state,770192,NA,NA,30,8,8,8,8
2021-01-22,DE,DEA,Delaware,973764,NA,116325,54257,11946,5572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,45292,8847,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,18,9725,4888,9725,4888,3392,1492,NA,NA,NA,No,0,state,770192,NA,NA,30,8,8,8,8
2021-01-23,DE,DEA,Delaware,973764,NA,116325,60023,11946,6164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,49442,10448,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,19,0,5766,0,5766,4150,1601,NA,NA,NA,No,0,state,770192,NA,NA,27,8,8,8,8
2021-01-24,DE,DEA,Delaware,973764,NA,116325,64186,11946,6592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,52586,11464,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,20,0,4163,0,4163,3144,1016,NA,NA,NA,No,0,state,770192,NA,NA,26,8,8,8,8
2021-01-25,DE,DEA,Delaware,973764,NA,116325,66914,11946,6872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,55131,11647,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,21,0,2728,0,2728,2545,183,NA,NA,NA,No,0,state,770192,NA,NA,25,8,8,8,8
2021-01-26,DE,DEA,Delaware,973764,NA,129250,68507,13273,7035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,56646,11724,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,22,12925,1593,12925,1593,1515,77,NA,NA,NA,No,0,state,770192,NA,NA,25,8,8,8,8
2021-01-27,DE,DEA,Delaware,973764,NA,140850,77449,14464,7954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,64952,12352,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,23,11600,8942,11600,8942,8306,628,NA,NA,NA,No,0,state,770192,NA,NA,15,8,8,8,8
2021-01-28,DE,DEA,Delaware,973764,NA,141825,82289,14565,8451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,68959,13121,NA,NA,NA,NA,NA,NA,-Inf,NA,7.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,24,975,4840,975,4840,4007,769,NA,NA,NA,No,0,state,770192,NA,NA,13,8,8,8,8
2021-01-29,DE,DEA,Delaware,973764,NA,143775,87300,14765,8965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,72684,14210,NA,NA,NA,NA,NA,NA,-Inf,NA,7.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,25,1950,5011,1950,5011,3725,1089,NA,NA,NA,No,0,state,770192,NA,NA,13,8,8,8,8
2021-01-30,DE,DEA,Delaware,973764,NA,143775,92509,14765,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,76980,14956,NA,NA,NA,NA,NA,NA,-Inf,NA,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,26,0,5209,0,5209,4296,746,NA,NA,NA,No,0,state,770192,NA,NA,14,8,8,8,8
2021-01-31,DE,DEA,Delaware,973764,NA,143775,99954,14765,10265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,82970,16397,NA,NA,NA,NA,NA,NA,-Inf,NA,8.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,27,0,7445,0,7445,5990,1441,NA,NA,NA,No,0,state,770192,NA,NA,11,8,8,8,8
2021-02-01,DE,DEA,Delaware,973764,NA,143775,102697,14765,10546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,84482,17628,NA,NA,NA,NA,NA,NA,-Inf,NA,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,28,0,2743,0,2743,1512,1231,NA,NA,NA,No,0,state,770192,NA,NA,12,8,8,8,8
2021-02-02,DE,DEA,Delaware,973764,NA,143775,103770,14765,10657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,85143,18040,NA,NA,NA,NA,NA,NA,-Inf,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,29,0,1073,0,1073,661,412,NA,NA,NA,No,0,state,770192,NA,NA,13,8,8,8,8
2021-02-03,DE,DEA,Delaware,973764,NA,154700,107544,15887,11044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,88325,18568,NA,NA,NA,NA,NA,NA,-Inf,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,30,10925,3774,10925,3774,3182,528,NA,NA,NA,No,0,state,770192,NA,NA,11,8,8,8,8
2021-02-04,DE,DEA,Delaware,973764,NA,161525,110784,16588,11377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,89727,20394,NA,NA,NA,NA,NA,NA,-Inf,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,31,6825,3240,6825,3240,1402,1826,NA,NA,NA,No,0,state,770192,NA,NA,13,8,8,8,8
2021-02-05,DE,DEA,Delaware,973764,NA,161525,114226,16588,11730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,92265,21264,NA,NA,NA,NA,NA,NA,-Inf,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,32,0,3442,0,3442,2538,870,NA,NA,NA,No,0,state,770192,NA,NA,16,8,8,8,8
2021-02-06,DE,DEA,Delaware,973764,NA,161525,118475,16588,12167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,94962,22791,NA,NA,NA,NA,NA,NA,-Inf,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,33,0,4249,0,4249,2697,1527,NA,NA,NA,No,0,state,770192,NA,NA,20,8,8,8,8
2021-02-07,DE,DEA,Delaware,973764,NA,161525,123428,16588,12675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,98450,24245,NA,NA,NA,NA,NA,NA,-Inf,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,34,0,4953,0,4953,3488,1454,NA,NA,NA,No,0,state,770192,NA,NA,21,8,8,8,8
2021-02-08,DE,DEA,Delaware,973764,NA,161525,126650,16588,13006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,100736,25179,NA,NA,NA,NA,NA,NA,-Inf,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,35,0,3222,0,3222,2286,934,NA,NA,NA,No,0,state,770192,NA,NA,21,8,8,8,8
2021-02-09,DE,DEA,Delaware,973764,NA,162525,127523,16690,13096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,101383,25405,NA,NA,NA,NA,NA,NA,-Inf,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,36,1000,873,1000,873,647,226,NA,NA,NA,No,0,state,770192,NA,NA,23,8,8,8,8
2021-02-10,DE,DEA,Delaware,973764,NA,183250,130116,18819,13362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,103319,26054,NA,NA,NA,NA,NA,NA,-Inf,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,37,20725,2593,20725,2593,1936,649,NA,NA,NA,No,0,state,770192,NA,NA,24,8,8,8,8
2021-02-11,DE,DEA,Delaware,973764,NA,182225,133370,18713,13696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,105760,26864,NA,NA,NA,NA,NA,NA,-Inf,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,38,-1025,3254,-1025,3254,2441,810,NA,NA,NA,No,0,state,770192,NA,NA,25,8,8,8,8
2021-02-12,DE,DEA,Delaware,973764,NA,188075,136591,19314,14027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,108096,27742,NA,NA,NA,NA,NA,NA,-Inf,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,39,5850,3221,5850,3221,2336,878,NA,NA,NA,No,0,state,770192,NA,NA,27,8,8,8,8
2021-02-13,DE,DEA,Delaware,973764,NA,188075,142103,19314,14593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,111918,29423,NA,NA,NA,NA,NA,NA,-Inf,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,40,0,5512,0,5512,3822,1681,NA,NA,NA,No,0,state,770192,NA,NA,31,8,8,8,8
2021-02-14,DE,DEA,Delaware,973764,NA,188075,146437,19314,15038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,114564,31095,NA,NA,NA,NA,NA,NA,-Inf,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,41,0,4334,0,4334,2646,1672,NA,NA,NA,No,0,state,770192,NA,NA,32,8,8,8,8
2021-02-15,DE,DEA,Delaware,973764,NA,188075,146437,19314,15038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,114564,31095,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,42,0,0,0,0,0,0,NA,NA,NA,No,0,state,770192,NA,NA,32,8,8,8,8
2021-02-16,DE,DEA,Delaware,973764,NA,189050,152387,19414,15649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,117600,34002,NA,NA,NA,NA,NA,NA,-Inf,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,43,975,5950,975,5950,3036,2907,NA,NA,NA,No,0,state,770192,NA,NA,36,8,8,8,8
2021-02-17,DE,DEA,Delaware,973764,NA,189050,155111,19414,15929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,118666,35601,NA,NA,NA,NA,NA,NA,-Inf,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,44,0,2724,0,2724,1066,1599,NA,NA,NA,No,0,state,770192,NA,NA,37,8,8,8,8
2021-02-18,DE,DEA,Delaware,973764,NA,189050,159845,19414,16415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,121487,37499,NA,NA,NA,NA,NA,NA,-Inf,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,45,0,4734,0,4734,2821,1898,NA,NA,NA,No,0,state,770192,NA,NA,36,8,8,8,8
2021-02-19,DE,DEA,Delaware,973764,NA,204200,175305,20970,18003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,130818,43614,NA,NA,NA,NA,NA,NA,-Inf,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,46,15150,15460,15150,15460,9331,6115,NA,NA,NA,No,0,state,770192,NA,NA,31,8,8,8,8
2021-02-20,DE,DEA,Delaware,973764,NA,204200,180600,20970,18547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,133187,46527,NA,NA,NA,NA,NA,NA,-Inf,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,47,0,5295,0,5295,2369,2913,NA,NA,NA,No,0,state,770192,NA,NA,32,8,8,8,8
2021-02-21,DE,DEA,Delaware,973764,NA,204200,180940,20970,18582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,133251,46803,NA,NA,NA,NA,NA,NA,-Inf,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,48,0,340,0,340,64,276,NA,NA,NA,No,0,state,770192,NA,NA,38,8,8,8,8
2021-02-22,DE,DEA,Delaware,973764,NA,204200,183901,20970,18886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,134698,48311,NA,NA,NA,NA,NA,NA,-Inf,132160,13.6,132110,17.2,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,49,0,2961,0,2961,1447,1508,NA,NA,NA,No,0,state,770192,NA,NA,40,8,8,27,8
2021-02-23,DE,DEA,Delaware,973764,NA,247115,186619,25377,19165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,135175,50546,NA,NA,NA,NA,NA,NA,-Inf,132655,13.6,132605,17.2,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,50,42915,2718,42915,2718,477,2235,NA,NA,495,No,0,state,770192,NA,NA,40,8,8,30,8
2021-02-24,DE,DEA,Delaware,973764,NA,274055,189836,28144,19495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,135908,53019,NA,NA,NA,NA,NA,NA,-Inf,133489,13.7,133439,17.3,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,51,26940,3217,26940,3217,733,2473,NA,NA,834,No,0,state,770192,NA,NA,40,8,8,31,8
2021-02-25,DE,DEA,Delaware,973764,NA,289515,195534,29732,20080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,137830,56790,NA,NA,NA,NA,NA,NA,-Inf,135362,13.9,135312,17.6,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,52,15460,5698,15460,5698,1922,3771,NA,NA,1873,No,0,state,770192,NA,NA,40,8,8,31,8
2021-02-26,DE,DEA,Delaware,973764,NA,291715,203745,29957,20923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,140833,61985,NA,NA,NA,NA,NA,NA,-Inf,138321,14.2,138270,18,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,53,2200,8211,2200,8211,3003,5195,NA,NA,2959,No,0,state,770192,NA,NA,39,8,8,31,8
2021-02-27,DE,DEA,Delaware,973764,NA,291815,212739,29968,21847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,143880,67915,NA,NA,NA,NA,NA,NA,-Inf,141310,14.5,141258,18.3,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,54,100,8994,100,8994,3047,5930,NA,NA,2989,No,0,state,770192,NA,NA,38,8,8,36,8
